Job ID,Batch,Subject,Color/Shape,Action,Context,Prompt VI,Target File,Status
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-tham-co","cat_level4","Mèo Mướp","Lông vằn vàng cam","Vươn vai ngáp dài","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Vươn vai ngáp dài","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-them-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Thong dong dạo bước","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang thong thả bước đi từng bước nhẹ tênh, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-tham-co","cat_level4","Mèo Mướp","Lông vằn vàng cam","Thong dong dạo bước","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang thong thả bước đi từng bước nhẹ tênh, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Thong dong dạo bước","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang thong thả bước đi từng bước nhẹ tênh, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-them-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Ngồi liếm láp bàn chân","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang ngồi thong thả liếm láp bàn chân sạch sẽ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-tham-co","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Ngồi liếm láp bàn chân","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang ngồi thong thả liếm láp bàn chân sạch sẽ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Ngồi liếm láp bàn chân","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang ngồi thong thả liếm láp bàn chân sạch sẽ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-them-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Vươn vai ngáp dài","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang vươn vai duỗi dài hai chân trước ngáp ngủ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-tham-co","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Vươn vai ngáp dài","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang vươn vai duỗi dài hai chân trước ngáp ngủ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Vươn vai ngáp dài","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang vươn vai duỗi dài hai chân trước ngáp ngủ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-them-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Thong dong dạo bước","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang thong thả bước đi từng bước nhẹ tênh, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-tham-co","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Thong dong dạo bước","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang thong thả bước đi từng bước nhẹ tênh, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Béo tròn bụ bẫm","Thong dong dạo bước","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang thong thả bước đi từng bước nhẹ tênh, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-them-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Ngồi liếm láp bàn chân","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-tham-co","cat_level4","Mèo Mướp","Đeo chuông vàng","Ngồi liếm láp bàn chân","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Ngồi liếm láp bàn chân","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-them-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Vươn vai ngáp dài","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-tham-co","cat_level4","Mèo Mướp","Đeo chuông vàng","Vươn vai ngáp dài","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Vươn vai ngáp dài","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-them-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Thong dong dạo bước","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang thong thả bước đi từng bước nhẹ tênh, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-tham-co","cat_level4","Mèo Mướp","Đeo chuông vàng","Thong dong dạo bước","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang thong thả bước đi từng bước nhẹ tênh, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Đeo chuông vàng","Thong dong dạo bước","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang thong thả bước đi từng bước nhẹ tênh, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc__ctx-cat-hien-nha.webp","pending"
